ID,Study_ID,Author,Affiliation ID,Affiliation,City,Country
4311,888,Okoye L.O.,60025390,University of Nigeria,Naukka,Nigeria
4312,888,Nwamba N.P.,60025390,University of Nigeria,Naukka,Nigeria
4313,889,Buchanan G.D.,60021902,University of Pretoria,Pretoria,South Africa
4314,889,Gamieldien1 M.Y.,60021902,University of Pretoria,Pretoria,South Africa
4315,889,Tredoux S.,60211858,Faculty of Health Sciences,Pretoria,South Africa
4316,889,Vorster M.,60021902,University of Pretoria,Pretoria,South Africa
4317,889,Warren N.,60021902,University of Pretoria,Pretoria,South Africa
4318,889,Van Der Vyfer P.J.,60021902,University of Pretoria,Pretoria,South Africa
4319,890,Titinchi F.,60031569,University of the Western Cape,Bellville,South Africa
4320,891,Folayan M.O.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
4321,891,Folayan M.O.,60011031,Obafemi Awolowo University,Ife,Nigeria
4322,891,El Tantawi M.,60274385,Faculty of Dentistry,Alexandria,Egypt
4323,891,Oginni O.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
4324,891,Oginni O.,60011031,Obafemi Awolowo University,Ife,Nigeria
4325,891,Arowolo O.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
4326,892,Blankson P.K.,60071887,Korle Bu Teaching Hospital,Accra,Ghana
4327,892,Blankson P.K.,60017910,University of Ghana,Accra,Ghana
4328,892,Amanor E.M.,60017910,University of Ghana,Accra,Ghana
4329,892,Dai-Kosi A.D.,60017910,University of Ghana,Accra,Ghana
4330,892,Amoako E.,60071887,Korle Bu Teaching Hospital,Accra,Ghana
4331,892,Konadu A.B.,60071887,Korle Bu Teaching Hospital,Accra,Ghana
4332,892,Konadu A.B.,60017910,University of Ghana,Accra,Ghana
4333,892,Boamah M.O.,60071887,Korle Bu Teaching Hospital,Accra,Ghana
4334,892,Boamah M.O.,60017910,University of Ghana,Accra,Ghana
4335,892,Amoah G.K.,60017910,University of Ghana,Accra,Ghana
4336,892,Parkins G.E.,60071887,Korle Bu Teaching Hospital,Accra,Ghana
4337,892,Parkins G.E.,60017910,University of Ghana,Accra,Ghana
4338,893,Bettens K.,60033316,Universiteit Gent,Ghent,Belgium
4339,893,Bruneel L.,60033316,Universiteit Gent,Ghent,Belgium
4340,893,Alighieri C.,60033316,Universiteit Gent,Ghent,Belgium
4341,893,Sseremba D.,114251975,Comprehensive Rehabilitation Services in Uganda (CoRSU),Kisubi,Uganda
4342,893,Musasizib D.,114251975,Comprehensive Rehabilitation Services in Uganda (CoRSU),Kisubi,Uganda
4343,893,Ojok I.,114251975,Comprehensive Rehabilitation Services in Uganda (CoRSU),Kisubi,Uganda
4344,893,Hodges A.,114251975,Comprehensive Rehabilitation Services in Uganda (CoRSU),Kisubi,Uganda
4345,893,Galiwango G.,114251975,Comprehensive Rehabilitation Services in Uganda (CoRSU),Kisubi,Uganda
4346,893,Adriaansen A.,60033316,Universiteit Gent,Ghent,Belgium
4347,893,D’haeseleer E.,60033316,Universiteit Gent,Ghent,Belgium
4348,893,Vermeersch H.,60033316,Universiteit Gent,Ghent,Belgium
4349,893,Vermeersch H.,60068590,Universitair Ziekenhuis Gent,Ghent,Belgium
4350,893,Van Lierde K.,60033316,Universiteit Gent,Ghent,Belgium
4351,894,Jessani A.,60031619,Schulich School of Medicine &amp; Dentistry,London,Canada
4352,894,Choi J.,60015186,University of Saskatchewan,Saskatoon,Canada
4353,894,El-Rabbany A.,60015186,University of Saskatchewan,Saskatoon,Canada
4354,894,Lefoka P.,60016910,National University of Lesotho,Roma,Lesotho
4355,894,Quadri M.F.A.,60106293,Jazan University,Jazan,Saudi Arabia
4356,894,Laronde D.M.,60085955,"University of British Columbia, Faculty of Dentistry",Vancouver,Canada
4357,895,Rikhotso R.E.,60079992,University of the Witwatersrand Faculty of Health Sciences,Johannesburg,South Africa
4358,895,Sekhoto M.G.,60079992,University of the Witwatersrand Faculty of Health Sciences,Johannesburg,South Africa
4359,896,Clauss A.,60003280,Universitätsklinikum Heidelberg,Heidelberg,Germany
4360,896,Sie A.,124786908,Institut National de Santé Publique,Ouagadougou,Burkina Faso
4361,896,Zabre P.,124786908,Institut National de Santé Publique,Ouagadougou,Burkina Faso
4362,896,Schmoll J.,60003280,Universitätsklinikum Heidelberg,Heidelberg,Germany
4363,896,Sauerborn R.,60003280,Universitätsklinikum Heidelberg,Heidelberg,Germany
4364,896,Listl S.,60002573,Radboud University Medical Center,Nijmegen,Netherlands
4365,896,Listl S.,60003280,Universitätsklinikum Heidelberg,Heidelberg,Germany
4366,897,Fonseca F.P.,60211858,Faculty of Health Sciences,Pretoria,South Africa
4367,897,Fonseca F.P.,60030074,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil
4368,897,Robinson L.,60211858,Faculty of Health Sciences,Pretoria,South Africa
4369,897,van Heerden M.B.,60211858,Faculty of Health Sciences,Pretoria,South Africa
4370,897,van Heerden W.F.P.,60211858,Faculty of Health Sciences,Pretoria,South Africa
4371,898,Cadenas de Llano-Pérula M.,60031069,KU Leuven– University Hospital Leuven,3000 Leuven,Belgium
4372,898,Kihara E.,60070578,University of Nairobi School of Dental Sciences,Nairobi,Kenya
4373,898,Thevissen P.,60121202,Departement Beeldvorming &amp; Pathologie,Leuven,Belgium
4374,898,Nyamunga D.,60054337,Ministry of Health Nairobi,Nairobi,Kenya
4375,898,Fieuws S.,60025063,KU Leuven,3000 Leuven,Belgium
4376,898,Kanini M.,60049551,Kenyatta National Hospital,Nairobi,Kenya
4377,898,Willems G.,60031069,KU Leuven– University Hospital Leuven,3000 Leuven,Belgium
4378,899,Ngoude J.X.E.,60070928,Université de Yaoundé I,Yaounde,Cameroon
4379,899,Moor V.J.A.,60070928,Université de Yaoundé I,Yaounde,Cameroon
4380,899,Moor V.J.A.,60087315,University Teaching Hospital Yaounde,Yaounde,Cameroon
4381,899,Nadia-Flore T.T.,60070928,Université de Yaoundé I,Yaounde,Cameroon
4382,899,Agoons B.B.,60070928,Université de Yaoundé I,Yaounde,Cameroon
4383,899,Marcelle G.G.C.,60070928,Université de Yaoundé I,Yaounde,Cameroon
4384,899,MacBrain E.E.,60070928,Université de Yaoundé I,Yaounde,Cameroon
4385,899,Tcheutchoua D.N.,60070928,Université de Yaoundé I,Yaounde,Cameroon
4386,899,Nkeck J.R.,60070928,Université de Yaoundé I,Yaounde,Cameroon
4387,900,Lawal F.B.,60006270,University of Ibadan,Ibadan,Nigeria
4388,900,Lawal F.B.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
4389,900,Lawal F.B.,101983422,APHRC,Nairobi,Kenya
4390,900,Dosumu E.B.,60006270,University of Ibadan,Ibadan,Nigeria
4391,900,Dosumu E.B.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
4392,901,Umeizudike K.A.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
4393,901,Umeizudike K.A.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4394,901,Osagbemiro B.B.,60029544,University of Port Harcourt,Port Harcourt,Nigeria
4395,901,Daramola O.O.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4396,901,Adeyemo T.A.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
4397,902,Blake N.,60015706,University of the Free State,Bloemfontein,South Africa
4398,902,Edeling H.,60015706,University of the Free State,Bloemfontein,South Africa
4399,902,Bekker D.,60015706,University of the Free State,Bloemfontein,South Africa
4400,902,Kotzé P.J.,60015706,University of the Free State,Bloemfontein,South Africa
4401,902,du Plessis R.,60015706,University of the Free State,Bloemfontein,South Africa
4402,902,Steyn J.J.F.,60015706,University of the Free State,Bloemfontein,South Africa
4403,902,Joubert G.,60015706,University of the Free State,Bloemfontein,South Africa
4404,902,Jooste J.F.,60015706,University of the Free State,Bloemfontein,South Africa
4405,902,Jooste J.F.,60015706,University of the Free State,Bloemfontein,South Africa
4406,903,Bilal S.,60012981,Icahn School of Medicine at Mount Sinai,New York,United States
4407,903,Nzabandora J.P.,124920002,Ruhengeri Referral Hospital,Musanze,Rwanda
4408,903,Uwamahoro D.L.,60072918,University of Rwanda,Butare,Rwanda
4409,903,Meisner L.,60009796,The Warren Alpert Medical School,Providence,United States
4410,903,Purkayastha S.,60011460,Brown University,Providence,United States
4411,903,Aluisio A.R.,60009796,The Warren Alpert Medical School,Providence,United States
4412,904,Mmbaga B.T.,60071574,Kilimanjaro Christian Medical Centre,Moshi,Tanzania
4413,904,Mmbaga B.T.,60071575,Kilimanjaro Christian Medical University College,Moshi,Tanzania
4414,904,Mwasamwaja A.,60071574,Kilimanjaro Christian Medical Centre,Moshi,Tanzania
4415,904,Mushi G.,60071574,Kilimanjaro Christian Medical Centre,Moshi,Tanzania
4416,904,Mremi A.,60071574,Kilimanjaro Christian Medical Centre,Moshi,Tanzania
4417,904,Mremi A.,60071575,Kilimanjaro Christian Medical University College,Moshi,Tanzania
4418,904,Nyakunga G.,60071574,Kilimanjaro Christian Medical Centre,Moshi,Tanzania
4419,904,Nyakunga G.,60071575,Kilimanjaro Christian Medical University College,Moshi,Tanzania
4420,904,Kiwelu I.,60071574,Kilimanjaro Christian Medical Centre,Moshi,Tanzania
4421,904,Kiwelu I.,60071575,Kilimanjaro Christian Medical University College,Moshi,Tanzania
4422,904,Swai R.,60071574,Kilimanjaro Christian Medical Centre,Moshi,Tanzania
4423,904,Kiwelu G.,60071583,Huruma Hospital,Rombo,Tanzania
4424,904,Mustapha S.,60071583,Huruma Hospital,Rombo,Tanzania
4425,904,Mghase E.,60071583,Huruma Hospital,Rombo,Tanzania
4426,904,Mchome A.,125552039,Kibosho Hospital,,Tanzania
4427,904,Shao R.,109643957,Hai District Hospital,Kilimanjaro,Tanzania
4428,904,Mallya E.,125552260,Nkwarungo Hospital,,Tanzania
4429,904,Rwakatema D.S.,60071574,Kilimanjaro Christian Medical Centre,Moshi,Tanzania
4430,904,Rwakatema D.S.,60071575,Kilimanjaro Christian Medical University College,Moshi,Tanzania
4431,904,Kilonzo K.,60071574,Kilimanjaro Christian Medical Centre,Moshi,Tanzania
4432,904,Kilonzo K.,60071575,Kilimanjaro Christian Medical University College,Moshi,Tanzania
4433,904,Munishi O.M.,60071574,Kilimanjaro Christian Medical Centre,Moshi,Tanzania
4434,904,Abedi-Ardekani B.,60024610,International Agency for Research on Cancer,Lyon,France
4435,904,Middleton D.,60024610,International Agency for Research on Cancer,Lyon,France
4436,904,Schüz J.,60024610,International Agency for Research on Cancer,Lyon,France
4437,904,McCormack V.,60024610,International Agency for Research on Cancer,Lyon,France
4438,905,Okeigbemen S.A.,60017980,University of Benin,Benin,Nigeria
4439,905,Awhoregba T.O.,60017980,University of Benin,Benin,Nigeria
4440,905,Ojuola G.T.,60017980,University of Benin,Benin,Nigeria
4441,906,Kimmie-Dhansay F.,60031569,University of the Western Cape,Bellville,South Africa
4442,906,Kimmie-Dhansay F.,60001565,Stellenbosch University,Stellenbosch,South Africa
4443,906,Pontes C.C.,60001565,Stellenbosch University,Stellenbosch,South Africa
4444,906,Chikte U.M.E.,60001565,Stellenbosch University,Stellenbosch,South Africa
4445,906,Chinhenzva A.,60001565,Stellenbosch University,Stellenbosch,South Africa
4446,906,Erasmus R.T.,60001565,Stellenbosch University,Stellenbosch,South Africa
4447,906,Kengne A.P.,60001565,Stellenbosch University,Stellenbosch,South Africa
4448,906,Kengne A.P.,60028973,South African Medical Research Council,Tygerberg,South Africa
4449,906,Matsha T.E.,60001071,Cape Peninsula University of Technology,Cape Town,South Africa
4450,907,Paurobally N.,60031806,The University of Western Australia,Perth,Australia
4451,907,Kruger E.,60031806,The University of Western Australia,Perth,Australia
4452,907,Tennant M.,60031806,The University of Western Australia,Perth,Australia
4453,908,Teshome A.,60087393,University of Gondar,Gondar,Ethiopia
4454,908,Muche A.,60087393,University of Gondar,Gondar,Ethiopia
4455,908,Girma B.,60087393,University of Gondar,Gondar,Ethiopia
4456,909,Addison M.J.,60024724,University of Strathclyde,Glasgow,United Kingdom
4457,909,Rivett M.O.,60024724,University of Strathclyde,Glasgow,United Kingdom
4458,909,Phiri O.L.,100336985,Central Veterinary Laboratory,Lilongwe,Malawi
4459,909,Milne N.,126142821,The Hollies Dental Practice,Dunoon,United Kingdom
4460,909,Milne V.,126142821,The Hollies Dental Practice,Dunoon,United Kingdom
4461,909,McMahon A.D.,60001490,University of Glasgow,Glasgow,United Kingdom
4462,909,Macpherson L.M.D.,60001490,University of Glasgow,Glasgow,United Kingdom
4463,909,Bagg J.,60001490,University of Glasgow,Glasgow,United Kingdom
4464,909,Conway D.I.,60001490,University of Glasgow,Glasgow,United Kingdom
4465,909,Phiri P.,116317303,Ministry of Forestry and Natural Resources,Lilongwe,Malawi
4466,909,Mbalame E.,116317303,Ministry of Forestry and Natural Resources,Lilongwe,Malawi
4467,909,Manda I.,116317303,Ministry of Forestry and Natural Resources,Lilongwe,Malawi
4468,909,Kalin R.M.,60024724,University of Strathclyde,Glasgow,United Kingdom
4469,910,Adekoya M.N.,60021765,University of Calabar,Calabar,Nigeria
4470,910,Adeyemi T.E.,60004465,Bayero University,Kano,Nigeria
4471,910,Aikins E.A.,60029544,University of Port Harcourt,Port Harcourt,Nigeria
4472,911,Fortes N.A.H.,60072685,Hospital Central de Maputo,Maputo,Mozambique
4473,911,Yohannan P.,60072685,Hospital Central de Maputo,Maputo,Mozambique
4474,912,Haubek D.,60019140,Fakultetet Health,Aarhus,Denmark
4475,912,Mulli T.,60048717,University of Nairobi,Nairobi,Kenya
4476,912,Kemoli A.,60048717,University of Nairobi,Nairobi,Kenya
4477,912,Lindholm M.,60024693,Medicinska fakulteten,Umea,Sweden
4478,912,Gjørup H.,60023882,Aarhus Universitetshospital,Aarhus,Denmark
4479,912,Nørregaard M.L.M.,60019140,Fakultetet Health,Aarhus,Denmark
4480,912,Johansson A.,60024693,Medicinska fakulteten,Umea,Sweden
4481,913,Oziegbe E.O.,60011031,Obafemi Awolowo University,Ife,Nigeria
4482,913,Oziegbe E.O.,60079992,University of the Witwatersrand Faculty of Health Sciences,Johannesburg,South Africa
4483,913,Schepartz L.A.,60079992,University of the Witwatersrand Faculty of Health Sciences,Johannesburg,South Africa
4484,913,Schepartz L.A.,60006297,University of Pennsylvania,Philadelphia,United States
4485,914,Yengopal V.,60016218,"University of the Witwatersrand, Johannesburg",Johannesburg,South Africa
4486,914,Ayodeji Esan T.,60011031,Obafemi Awolowo University,Ife,Nigeria
4487,914,Ayodeji Esan T.,60079992,University of the Witwatersrand Faculty of Health Sciences,Johannesburg,South Africa
4488,914,Joosab Z.,60016218,"University of the Witwatersrand, Johannesburg",Johannesburg,South Africa
4489,915,Oyapero A.,60025593,Lagos State University,Lagos,Nigeria
4490,915,Olatosi O.O.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
4491,915,Olagundoye O.,60025593,Lagos State University,Lagos,Nigeria
4492,916,Jessani A.,60031619,Schulich School of Medicine &amp; Dentistry,London,Canada
4493,916,Quadri M.F.A.,60106293,Jazan University,Jazan,Saudi Arabia
4494,916,Lefoka P.,60016910,National University of Lesotho,Roma,Lesotho
4495,916,El-Rabbany A.,60015186,University of Saskatchewan,Saskatoon,Canada
4496,916,Hooper K.,60015186,University of Saskatchewan,Saskatoon,Canada
4497,916,Lim H.J.,60015186,University of Saskatchewan,Saskatoon,Canada
4498,916,Ndobe E.,126723199,Private Dentist,Maseru,Lesotho
4499,916,Brondani M.,60085955,"University of British Columbia, Faculty of Dentistry",Vancouver,Canada
4500,916,Laronde D.M.,60085955,"University of British Columbia, Faculty of Dentistry",Vancouver,Canada
4501,917,Mutwiri K.D.,60048717,University of Nairobi,Nairobi,Kenya
4502,917,Dimba E.,60048717,University of Nairobi,Nairobi,Kenya
4503,917,Nzioka B.M.,60048717,University of Nairobi,Nairobi,Kenya
4504,918,Shitu K.,60087393,University of Gondar,Gondar,Ethiopia
4505,918,Alemayehu M.,60087393,University of Gondar,Gondar,Ethiopia
4506,918,Buunk-Werkhoven Y.A.B.,115100075,SPOH ARTS-International Oral Health Psychology,Amsterdam,Netherlands
4507,918,Handebo S.,60087393,University of Gondar,Gondar,Ethiopia
4508,919,Folayan M.O.,60011031,Obafemi Awolowo University,Ife,Nigeria
4509,919,El Tantawi M.,60274385,Faculty of Dentistry,Alexandria,Egypt
4510,919,Oginni O.,60011031,Obafemi Awolowo University,Ife,Nigeria
4511,919,Oziegbe E.,60011031,Obafemi Awolowo University,Ife,Nigeria
4512,919,Mapayi B.,60011031,Obafemi Awolowo University,Ife,Nigeria
4513,919,Arowolo O.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
4514,919,Adeniyi A.A.,60085955,"University of British Columbia, Faculty of Dentistry",Vancouver,Canada
4515,919,Sam-Agudu N.A.,60078170,Institute of Human Virology - Nigeria,Abuja,Nigeria
4516,919,Sam-Agudu N.A.,60012957,University of Maryland School of Medicine,Baltimore,United States
4517,920,Ndekero T.S.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
4518,920,Carneiro L.C.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
4519,920,Masumo R.M.,60071587,Ministry of Health and Social Welfare Dar es Salaam,Dar Es Salaam,Tanzania
4520,921,Uguru N.,60025390,University of Nigeria,Naukka,Nigeria
4521,921,Uguru N.,60025390,University of Nigeria,Naukka,Nigeria
4522,921,Onwujekwe O.,60025390,University of Nigeria,Naukka,Nigeria
4523,921,Onwujekwe O.,60025390,University of Nigeria,Naukka,Nigeria
4524,921,Uguru C.,60025390,University of Nigeria,Naukka,Nigeria
4525,921,Ogu U.,60025390,University of Nigeria,Naukka,Nigeria
4526,921,Okwuosa C.,60025390,University of Nigeria,Naukka,Nigeria
4527,921,Okeke C.,60025390,University of Nigeria,Naukka,Nigeria
4528,921,Okeke C.,60025390,University of Nigeria,Naukka,Nigeria
4529,922,Kolawole K.A.,60011031,Obafemi Awolowo University,Ife,Nigeria
4530,922,Ayodele-Oja M.M.,60011031,Obafemi Awolowo University,Ife,Nigeria
4531,923,Carneiro L.C.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
4532,923,Sembiko S.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
4533,923,Masalu J.R.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
4534,924,Osaiyuwu O.,60276139,Rivers State University Teaching Hospital,Port Harcourt,Nigeria
4535,925,Derseh B.T.,60109528,Debre Berhan University,Debre Berhan,Ethiopia
4536,925,Mekonnen K.,127637608,Felege-Hiwot Referral Hospital,Bahirdar,Ethiopia
4537,925,Kibret T.,60109528,Debre Berhan University,Debre Berhan,Ethiopia
4538,925,Beyene A.,60109528,Debre Berhan University,Debre Berhan,Ethiopia
4539,925,Mihretie A.,60109528,Debre Berhan University,Debre Berhan,Ethiopia
4540,926,James O.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
4541,926,James O.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4542,926,Sabo V.Y.,60011416,University of Abuja,Abuja,Nigeria
4543,926,Adamson O.O.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
4544,926,Otoghile B.,127252311,Federal Medical Centre Yenegoa,Yenegoa,Nigeria
4545,926,Adekunle A.A.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4546,926,Adeyemo W.L.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
4547,926,Adeyemo W.L.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4548,926,Ladeinde A.L.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
4549,926,Ladeinde A.L.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4550,926,Ogunlewe M.O.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
4551,926,Ogunlewe M.O.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4552,927,Tefera A.T.,60087393,University of Gondar,Gondar,Ethiopia
4553,927,Bekele B.G.,60087393,University of Gondar,Gondar,Ethiopia
4554,927,Derese K.,60087393,University of Gondar,Gondar,Ethiopia
4555,927,Andualem G.,60087393,University of Gondar,Gondar,Ethiopia
4556,928,Effenberger S.,115560679,DMG Dental-Material Gesellschaft mbH,Hamburg,Germany
4557,928,Greenwall L.,127070188,Dental Wellness Trust Charity,London,United Kingdom
4558,928,Cebula M.,115560679,DMG Dental-Material Gesellschaft mbH,Hamburg,Germany
4559,928,Myburgh N.,60031569,University of the Western Cape,Bellville,South Africa
4560,928,Simpson K.,60031569,University of the Western Cape,Bellville,South Africa
4561,928,Smit D.,60031569,University of the Western Cape,Bellville,South Africa
4562,928,Wicht M.J.,60008658,Uniklinik Köln,Koln,Germany
4563,928,Schwendicke F.,60026245,Charité – Universitätsmedizin Berlin,Berlin,Germany
4564,929,Gbadebo S.O.,60199609,"College of Medicine, University of Ibadan",Ibadan,Nigeria
4565,929,Ajayi D.M.,60199609,"College of Medicine, University of Ibadan",Ibadan,Nigeria
4566,930,Mthethwa J.,60010499,University of KwaZulu-Natal,Durban,South Africa
4567,930,Mahomed O.,60010499,University of KwaZulu-Natal,Durban,South Africa
4568,931,Musalam K.,60071590,Muhimbili National Hospital,Dar Es Salaam,Tanzania
4569,931,Sohal K.S.,60071590,Muhimbili National Hospital,Dar Es Salaam,Tanzania
4570,931,Sohal K.S.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
4571,931,Owibingire S.S.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
4572,931,Kileo B.,60071590,Muhimbili National Hospital,Dar Es Salaam,Tanzania
4573,932,Teshome A.,60087393,University of Gondar,Gondar,Ethiopia
4574,932,Derese K.,60087393,University of Gondar,Gondar,Ethiopia
4575,932,Andualem G.,60087393,University of Gondar,Gondar,Ethiopia
4576,933,Matundu B.,60274452,Kamuzu University of Health Sciences,Blantyre,Malawi
4577,933,Adefolaju G.A.,60017614,University of Limpopo,Sovenga,South Africa
4578,933,Manda J.,60274452,Kamuzu University of Health Sciences,Blantyre,Malawi
4579,933,Mwakikunga A.,60274452,Kamuzu University of Health Sciences,Blantyre,Malawi
4580,933,Mwakikunga A.,60079992,University of the Witwatersrand Faculty of Health Sciences,Johannesburg,South Africa
4581,934,Hackley D.M.,60005856,Harvard School of Dental Medicine,Boston,United States
4582,934,Hackley D.M.,60033061,Tufts University School of Dental Medicine,Boston,United States
4583,934,Jain S.,60033061,Tufts University School of Dental Medicine,Boston,United States
4584,934,Pagni S.E.,60033061,Tufts University School of Dental Medicine,Boston,United States
4585,934,Pagni S.E.,60033061,Tufts University School of Dental Medicine,Boston,United States
4586,934,Finkelman M.,60033061,Tufts University School of Dental Medicine,Boston,United States
4587,934,Finkelman M.,60033061,Tufts University School of Dental Medicine,Boston,United States
4588,934,Ntaganira J.,60072918,University of Rwanda,Butare,Rwanda
4589,934,Morgan J.P.,60033061,Tufts University School of Dental Medicine,Boston,United States
4590,935,Beyene D.H.,126075837,Bon Dental Clinic PLC,Addis Ababa,Ethiopia
4591,935,Shashamo B.B.,60109512,Arba Minch University,Arba Minch,Ethiopia
4592,935,Digesa L.E.,60109512,Arba Minch University,Arba Minch,Ethiopia
4593,935,Tariku E.Z.,60109512,Arba Minch University,Arba Minch,Ethiopia
4594,936,Giwa A.S.,60019836,Yangtze University,Jingzhou,China
4595,936,Giwa A.S.,60025278,Tsinghua University,Beijing,China
4596,936,Memon A.G.,60025278,Tsinghua University,Beijing,China
4597,936,Memon A.G.,60060302,NED University of Engineering &amp; Technology,Karachi,Pakistan
4598,936,Ahmad J.,60025278,Tsinghua University,Beijing,China
4599,936,Ismail T.,126062337,Most University,Kaposvar,Hungary
4600,936,Ismail T.,60066596,University of Balochistan,Quetta,Pakistan
4601,936,Abbasi S.A.,60118221,Dawood University of Engineering &amp; Technology (DUET),Karachi,Pakistan
4602,936,Kamran K.,60066596,University of Balochistan,Quetta,Pakistan
4603,936,Wang B.,60019836,Yangtze University,Jingzhou,China
4604,936,Segun B.,60116774,Gombe State University,Gombe,Nigeria
4605,936,Seydou H.,60116774,Gombe State University,Gombe,Nigeria
4606,937,Shitie A.,60109529,Wollo University,Dessie,Ethiopia
4607,937,Addis R.,60109528,Debre Berhan University,Debre Berhan,Ethiopia
4608,937,Tilahun A.,60071205,Haramaya University,Dire Dawa,Ethiopia
4609,937,Negash W.,60109528,Debre Berhan University,Debre Berhan,Ethiopia
4610,938,Mlenga F.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
4611,938,Mumghamba E.G.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
4612,939,Ajayi D.M.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
4613,939,Gbadebo S.O.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
4614,939,Adebayo G.E.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
4615,940,Mekonnen D.,60139101,St. Paul‘s Hospital Millennium Medical College,Addis Ababa,Ethiopia
4616,940,Gizaw A.,60139101,St. Paul‘s Hospital Millennium Medical College,Addis Ababa,Ethiopia
4617,940,Kebede B.,60139101,St. Paul‘s Hospital Millennium Medical College,Addis Ababa,Ethiopia
4618,941,Adegbiji W.A.,60105050,Ekiti State University,Ado-Ekiti,Nigeria
4619,941,Olajide G.T.,60106039,Afe Babalola University,Ado-Ekiti,Nigeria
4620,941,Agbesanwa A.T.,60105050,Ekiti State University,Ado-Ekiti,Nigeria
4621,941,Banjo O.O.,60106039,Afe Babalola University,Ado-Ekiti,Nigeria
4622,942,Oyedele T.A.,60126119,Babcock University,Ilishan-Remo,Nigeria
4623,942,Oyedele T.A.,60126119,Babcock University,Ilishan-Remo,Nigeria
4624,942,Adeyemo Y.I.,60004465,Bayero University,Kano,Nigeria
4625,942,Ladeji A.M.,60025593,Lagos State University,Lagos,Nigeria
4626,942,Adetayo A.M.,60126119,Babcock University,Ilishan-Remo,Nigeria
4627,942,Adetayo A.M.,60126119,Babcock University,Ilishan-Remo,Nigeria
4628,942,Nzomiwu C.L.,60021765,University of Calabar,Calabar,Nigeria
4629,943,Uguru N.,60025390,University of Nigeria,Naukka,Nigeria
4630,943,Uguru N.,60025390,University of Nigeria,Naukka,Nigeria
4631,943,Uguru N.,60025390,University of Nigeria,Naukka,Nigeria
4632,943,Onwujekwe O.,60025390,University of Nigeria,Naukka,Nigeria
4633,943,Onwujekwe O.,60025390,University of Nigeria,Naukka,Nigeria
4634,943,Uguru C.C.,60025390,University of Nigeria,Naukka,Nigeria
4635,943,Ogu U.U.,60025390,University of Nigeria,Naukka,Nigeria
4636,944,Machiri S.,107951113,Harare City Health,Harare,Zimbabwe
4637,944,Kambondo G.,123822623,Mashonaland west province Ministry of Health and Child Care,Chinhoyi,Zimbabwe
4638,944,Katena N.A.,60033774,University of Zimbabwe,Harare,Zimbabwe
4639,944,January J.,60033774,University of Zimbabwe,Harare,Zimbabwe
4640,944,Maradzika J.,60033774,University of Zimbabwe,Harare,Zimbabwe
4641,976,Fomete B.,60010799,Ahmadu Bello University,Zaria,Nigeria
4642,976,Agbara R.,60028601,University of Jos,Jos,Nigeria
4643,976,Adeola D.,60010799,Ahmadu Bello University,Zaria,Nigeria
4644,976,Osunde D.,60021765,University of Calabar,Calabar,Nigeria
4645,987,Akinyamoju C.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
4646,987,Dosumu O.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
4647,987,Taiwo J.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
4648,987,Ogunrinde T.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
