"Study_ID","ID","Author","Affiliation ID","Affiliation","City","Country","TI","DO","UR","PY","lat","long"
783,3634,"Nonvignon J.",60017910,"University of Ghana","Accra","Ghana","Patient treatment cost of oral diseases in Ghana","10.4314/gmj.v56i3.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141604884&doi=10.4314%2fgmj.v56i3.7&partnerID=40&md5=95be6a972b2e1cc130650911443eb3df",2022,5.64659785,-0.187997657685168
783,3635,"Aikins M.",60017910,"University of Ghana","Accra","Ghana","Patient treatment cost of oral diseases in Ghana","10.4314/gmj.v56i3.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141604884&doi=10.4314%2fgmj.v56i3.7&partnerID=40&md5=95be6a972b2e1cc130650911443eb3df",2022,5.64659785,-0.187997657685168
783,3636,"Aikins M.",60017910,"University of Ghana","Accra","Ghana","Patient treatment cost of oral diseases in Ghana","10.4314/gmj.v56i3.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141604884&doi=10.4314%2fgmj.v56i3.7&partnerID=40&md5=95be6a972b2e1cc130650911443eb3df",2022,5.64659785,-0.187997657685168
783,3637,"Agyemang S.A.",60017910,"University of Ghana","Accra","Ghana","Patient treatment cost of oral diseases in Ghana","10.4314/gmj.v56i3.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141604884&doi=10.4314%2fgmj.v56i3.7&partnerID=40&md5=95be6a972b2e1cc130650911443eb3df",2022,5.64659785,-0.187997657685168
783,3638,"Ar-Yeetey G.C.",60017910,"University of Ghana","Accra","Ghana","Patient treatment cost of oral diseases in Ghana","10.4314/gmj.v56i3.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141604884&doi=10.4314%2fgmj.v56i3.7&partnerID=40&md5=95be6a972b2e1cc130650911443eb3df",2022,5.64659785,-0.187997657685168
783,3639,"Ar-Yeetey G.C.",60017910,"University of Ghana","Accra","Ghana","Patient treatment cost of oral diseases in Ghana","10.4314/gmj.v56i3.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141604884&doi=10.4314%2fgmj.v56i3.7&partnerID=40&md5=95be6a972b2e1cc130650911443eb3df",2022,5.64659785,-0.187997657685168
785,3641,"Alade O.",60011031,"Obafemi Awolowo University","Ife","Nigeria","Differences in Oral Lesions Associated with Tobacco Smoking, E-Cigarette Use and COVID-19 Infection among Adolescents and Young People in Nigeria","10.3390/ijerph191710509","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137562124&doi=10.3390%2fijerph191710509&partnerID=40&md5=0e4b430e064209b79d9e94b3099b12cb",2022,7.5204371,4.52330036788097
785,3642,"Folayan M.O.",60011031,"Obafemi Awolowo University","Ife","Nigeria","Differences in Oral Lesions Associated with Tobacco Smoking, E-Cigarette Use and COVID-19 Infection among Adolescents and Young People in Nigeria","10.3390/ijerph191710509","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137562124&doi=10.3390%2fijerph191710509&partnerID=40&md5=0e4b430e064209b79d9e94b3099b12cb",2022,7.5204371,4.52330036788097
785,3644,"Adeyemo Y.I.",60004465,"Bayero University","Kano","Nigeria","Differences in Oral Lesions Associated with Tobacco Smoking, E-Cigarette Use and COVID-19 Infection among Adolescents and Young People in Nigeria","10.3390/ijerph191710509","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137562124&doi=10.3390%2fijerph191710509&partnerID=40&md5=0e4b430e064209b79d9e94b3099b12cb",2022,12.0160591,8.5065423
785,3645,"Oyapero A.",60025593,"Lagos State University","Lagos","Nigeria","Differences in Oral Lesions Associated with Tobacco Smoking, E-Cigarette Use and COVID-19 Infection among Adolescents and Young People in Nigeria","10.3390/ijerph191710509","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137562124&doi=10.3390%2fijerph191710509&partnerID=40&md5=0e4b430e064209b79d9e94b3099b12cb",2022,6.47333265,3.1995514771279
785,3649,"Popoola B.O.",60006270,"University of Ibadan","Ibadan","Nigeria","Differences in Oral Lesions Associated with Tobacco Smoking, E-Cigarette Use and COVID-19 Infection among Adolescents and Young People in Nigeria","10.3390/ijerph191710509","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137562124&doi=10.3390%2fijerph191710509&partnerID=40&md5=0e4b430e064209b79d9e94b3099b12cb",2022,7.4470781,3.89349759828948
785,3650,"Eigbobo J.",60029544,"University of Port Harcourt","Port Harcourt","Nigeria","Differences in Oral Lesions Associated with Tobacco Smoking, E-Cigarette Use and COVID-19 Infection among Adolescents and Young People in Nigeria","10.3390/ijerph191710509","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137562124&doi=10.3390%2fijerph191710509&partnerID=40&md5=0e4b430e064209b79d9e94b3099b12cb",2022,4.9107657,6.91019230315209
785,3651,"Oziegbe E.",60011031,"Obafemi Awolowo University","Ife","Nigeria","Differences in Oral Lesions Associated with Tobacco Smoking, E-Cigarette Use and COVID-19 Infection among Adolescents and Young People in Nigeria","10.3390/ijerph191710509","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137562124&doi=10.3390%2fijerph191710509&partnerID=40&md5=0e4b430e064209b79d9e94b3099b12cb",2022,7.5204371,4.52330036788097
785,3654,"Sabbagh H.J.",60004582,"King Abdulaziz University","Jeddah","Saudi Arabia","Differences in Oral Lesions Associated with Tobacco Smoking, E-Cigarette Use and COVID-19 Infection among Adolescents and Young People in Nigeria","10.3390/ijerph191710509","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137562124&doi=10.3390%2fijerph191710509&partnerID=40&md5=0e4b430e064209b79d9e94b3099b12cb",2022,21.49341465,39.2485448796604
786,3655,"Kihara E.",60070578,"University of Nairobi School of Dental Sciences","Nairobi","Kenya","Validation of the Italian, European, North German, Malaysian, and South African black formulas on Cameriere method using panoramic radiographs in Kenyan children","10.1007/s00414-022-02854-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132130046&doi=10.1007%2fs00414-022-02854-6&partnerID=40&md5=c349c0897be45b4f284409e46e4b2db6",2022,-1.2933513,36.8047829459629
786,3656,"Galic I.",60087206,"School of Medicine, University of Split","Split","Croatia","Validation of the Italian, European, North German, Malaysian, and South African black formulas on Cameriere method using panoramic radiographs in Kenyan children","10.1007/s00414-022-02854-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132130046&doi=10.1007%2fs00414-022-02854-6&partnerID=40&md5=c349c0897be45b4f284409e46e4b2db6",2022,43.50539575,16.4670647974213
786,3659,"Mehdi F.",60087206,"School of Medicine, University of Split","Split","Croatia","Validation of the Italian, European, North German, Malaysian, and South African black formulas on Cameriere method using panoramic radiographs in Kenyan children","10.1007/s00414-022-02854-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132130046&doi=10.1007%2fs00414-022-02854-6&partnerID=40&md5=c349c0897be45b4f284409e46e4b2db6",2022,43.50539575,16.4670647974213
786,3662,"Cameriere R.",60014096,"Università degli Studi del Molise","Campobasso","Italy","Validation of the Italian, European, North German, Malaysian, and South African black formulas on Cameriere method using panoramic radiographs in Kenyan children","10.1007/s00414-022-02854-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132130046&doi=10.1007%2fs00414-022-02854-6&partnerID=40&md5=c349c0897be45b4f284409e46e4b2db6",2022,41.55380325,14.6648595846998
786,3663,"Cameriere R.",60010188,"Sechenov First Moscow State Medical University","Moscow","Russian Federation","Validation of the Italian, European, North German, Malaysian, and South African black formulas on Cameriere method using panoramic radiographs in Kenyan children","10.1007/s00414-022-02854-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132130046&doi=10.1007%2fs00414-022-02854-6&partnerID=40&md5=c349c0897be45b4f284409e46e4b2db6",2022,55.727991,37.5743662871966
787,3664,"Famurewa B.A.",60011031,"Obafemi Awolowo University","Ife","Nigeria","Treatment costs of mandibular fractures in a Nigerian hospital","10.1007/s10006-021-01000-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114776653&doi=10.1007%2fs10006-021-01000-7&partnerID=40&md5=a0ec5337b2cff6a992cd779b5468341d",2022,7.5204371,4.52330036788097
787,3665,"Aregbesola S.B.",60011031,"Obafemi Awolowo University","Ife","Nigeria","Treatment costs of mandibular fractures in a Nigerian hospital","10.1007/s10006-021-01000-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114776653&doi=10.1007%2fs10006-021-01000-7&partnerID=40&md5=a0ec5337b2cff6a992cd779b5468341d",2022,7.5204371,4.52330036788097
787,3666,"Alade O.T.",60011031,"Obafemi Awolowo University","Ife","Nigeria","Treatment costs of mandibular fractures in a Nigerian hospital","10.1007/s10006-021-01000-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114776653&doi=10.1007%2fs10006-021-01000-7&partnerID=40&md5=a0ec5337b2cff6a992cd779b5468341d",2022,7.5204371,4.52330036788097
788,3672,"Sombié O.O.",126390203,"Clinical Research Unit of Nanoro","Nanoro","Burkina Faso","Associations between dental problems and underweight status among rural women in Burkina Faso: results from the first WHO Stepwise Approach to Surveillance (STEPS) survey","10.1017/S1368980021004080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117365437&doi=10.1017%2fS1368980021004080&partnerID=40&md5=33df73f7294e2fd2a398219d0478cb3f",2022,12.68758705,-2.19220782521156
788,3674,"Fayemendy P.",60000905,"Inserm","Paris","France","Associations between dental problems and underweight status among rural women in Burkina Faso: results from the first WHO Stepwise Approach to Surveillance (STEPS) survey","10.1017/S1368980021004080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117365437&doi=10.1017%2fS1368980021004080&partnerID=40&md5=33df73f7294e2fd2a398219d0478cb3f",2022,48.87463055,2.36672658126012
788,3675,"Fayemendy P.",60008447,"Universite de Limoges","Limoges","France","Associations between dental problems and underweight status among rural women in Burkina Faso: results from the first WHO Stepwise Approach to Surveillance (STEPS) survey","10.1017/S1368980021004080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117365437&doi=10.1017%2fS1368980021004080&partnerID=40&md5=33df73f7294e2fd2a398219d0478cb3f",2022,45.82604265,1.2585755578315
788,3677,"Jésus P.",60000905,"Inserm","Paris","France","Associations between dental problems and underweight status among rural women in Burkina Faso: results from the first WHO Stepwise Approach to Surveillance (STEPS) survey","10.1017/S1368980021004080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117365437&doi=10.1017%2fS1368980021004080&partnerID=40&md5=33df73f7294e2fd2a398219d0478cb3f",2022,48.87463055,2.36672658126012
788,3678,"Jésus P.",60008447,"Universite de Limoges","Limoges","France","Associations between dental problems and underweight status among rural women in Burkina Faso: results from the first WHO Stepwise Approach to Surveillance (STEPS) survey","10.1017/S1368980021004080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117365437&doi=10.1017%2fS1368980021004080&partnerID=40&md5=33df73f7294e2fd2a398219d0478cb3f",2022,45.82604265,1.2585755578315
788,3679,"Millogo A.",60000905,"Inserm","Paris","France","Associations between dental problems and underweight status among rural women in Burkina Faso: results from the first WHO Stepwise Approach to Surveillance (STEPS) survey","10.1017/S1368980021004080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117365437&doi=10.1017%2fS1368980021004080&partnerID=40&md5=33df73f7294e2fd2a398219d0478cb3f",2022,48.87463055,2.36672658126012
788,3680,"Millogo A.",60008447,"Universite de Limoges","Limoges","France","Associations between dental problems and underweight status among rural women in Burkina Faso: results from the first WHO Stepwise Approach to Surveillance (STEPS) survey","10.1017/S1368980021004080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117365437&doi=10.1017%2fS1368980021004080&partnerID=40&md5=33df73f7294e2fd2a398219d0478cb3f",2022,45.82604265,1.2585755578315
788,3682,"Savadogo A.",60273628,"Université Joseph Ki-Zerbo","Ouagadougou","Burkina Faso","Associations between dental problems and underweight status among rural women in Burkina Faso: results from the first WHO Stepwise Approach to Surveillance (STEPS) survey","10.1017/S1368980021004080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117365437&doi=10.1017%2fS1368980021004080&partnerID=40&md5=33df73f7294e2fd2a398219d0478cb3f",2022,12.37944055,-1.49905045231403
788,3684,"Tinto H.",126390203,"Clinical Research Unit of Nanoro","Nanoro","Burkina Faso","Associations between dental problems and underweight status among rural women in Burkina Faso: results from the first WHO Stepwise Approach to Surveillance (STEPS) survey","10.1017/S1368980021004080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117365437&doi=10.1017%2fS1368980021004080&partnerID=40&md5=33df73f7294e2fd2a398219d0478cb3f",2022,12.68758705,-2.19220782521156
788,3686,"Desport J.C.",60000905,"Inserm","Paris","France","Associations between dental problems and underweight status among rural women in Burkina Faso: results from the first WHO Stepwise Approach to Surveillance (STEPS) survey","10.1017/S1368980021004080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117365437&doi=10.1017%2fS1368980021004080&partnerID=40&md5=33df73f7294e2fd2a398219d0478cb3f",2022,48.87463055,2.36672658126012
788,3687,"Desport J.C.",60008447,"Universite de Limoges","Limoges","France","Associations between dental problems and underweight status among rural women in Burkina Faso: results from the first WHO Stepwise Approach to Surveillance (STEPS) survey","10.1017/S1368980021004080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117365437&doi=10.1017%2fS1368980021004080&partnerID=40&md5=33df73f7294e2fd2a398219d0478cb3f",2022,45.82604265,1.2585755578315
789,3689,"Ayinalem A.",60109512,"Arba Minch University","Arba Minch","Ethiopia","Knowledge of oral health during pregnancy and associated factors among pregnant mothers attending antenatal care at South Omo Zone public hospitals, Southern Ethiopia, 2021","10.1371/journal.pone.0273795","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136905759&doi=10.1371%2fjournal.pone.0273795&partnerID=40&md5=0569a346d384f8fb24907d0a29accc5a",2022,6.06594465,37.5600364720132
789,3690,"Beyene K.",60109512,"Arba Minch University","Arba Minch","Ethiopia","Knowledge of oral health during pregnancy and associated factors among pregnant mothers attending antenatal care at South Omo Zone public hospitals, Southern Ethiopia, 2021","10.1371/journal.pone.0273795","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136905759&doi=10.1371%2fjournal.pone.0273795&partnerID=40&md5=0569a346d384f8fb24907d0a29accc5a",2022,6.06594465,37.5600364720132
790,3691,"Motlokwa P.K.",60006297,"University of Pennsylvania","Philadelphia","United States","Disparities in Oral Cancer Stage at Presentation in a High HIV Prevalence Setting In Sub-Saharan Africa","10.1200/GO.21.00439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136089459&doi=10.1200%2fGO.21.00439&partnerID=40&md5=8e4ef7dd07f61741c88416d4d8e99eaf",2022,39.9493382,-75.1896439962691
790,3692,"Motlokwa P.K.",60257337,"Princess Marina Hospital","Gaborone","Botswana","Disparities in Oral Cancer Stage at Presentation in a High HIV Prevalence Setting In Sub-Saharan Africa","10.1200/GO.21.00439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136089459&doi=10.1200%2fGO.21.00439&partnerID=40&md5=8e4ef7dd07f61741c88416d4d8e99eaf",2022,-24.65672095,25.9246969402625
790,3693,"Tsima B.M.",60006297,"University of Pennsylvania","Philadelphia","United States","Disparities in Oral Cancer Stage at Presentation in a High HIV Prevalence Setting In Sub-Saharan Africa","10.1200/GO.21.00439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136089459&doi=10.1200%2fGO.21.00439&partnerID=40&md5=8e4ef7dd07f61741c88416d4d8e99eaf",2022,39.9493382,-75.1896439962691
790,3694,"Tsima B.M.",60021221,"University of Botswana","Gaborone","Botswana","Disparities in Oral Cancer Stage at Presentation in a High HIV Prevalence Setting In Sub-Saharan Africa","10.1200/GO.21.00439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136089459&doi=10.1200%2fGO.21.00439&partnerID=40&md5=8e4ef7dd07f61741c88416d4d8e99eaf",2022,-24.6576439,25.9398315474219
790,3695,"Martei Y.M.",60006297,"University of Pennsylvania","Philadelphia","United States","Disparities in Oral Cancer Stage at Presentation in a High HIV Prevalence Setting In Sub-Saharan Africa","10.1200/GO.21.00439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136089459&doi=10.1200%2fGO.21.00439&partnerID=40&md5=8e4ef7dd07f61741c88416d4d8e99eaf",2022,39.9493382,-75.1896439962691
790,3696,"Martei Y.M.",60021221,"University of Botswana","Gaborone","Botswana","Disparities in Oral Cancer Stage at Presentation in a High HIV Prevalence Setting In Sub-Saharan Africa","10.1200/GO.21.00439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136089459&doi=10.1200%2fGO.21.00439&partnerID=40&md5=8e4ef7dd07f61741c88416d4d8e99eaf",2022,-24.6576439,25.9398315474219
790,3697,"Ralefala T.",60257337,"Princess Marina Hospital","Gaborone","Botswana","Disparities in Oral Cancer Stage at Presentation in a High HIV Prevalence Setting In Sub-Saharan Africa","10.1200/GO.21.00439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136089459&doi=10.1200%2fGO.21.00439&partnerID=40&md5=8e4ef7dd07f61741c88416d4d8e99eaf",2022,-24.65672095,25.9246969402625
790,3698,"Galebole F.",60257337,"Princess Marina Hospital","Gaborone","Botswana","Disparities in Oral Cancer Stage at Presentation in a High HIV Prevalence Setting In Sub-Saharan Africa","10.1200/GO.21.00439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136089459&doi=10.1200%2fGO.21.00439&partnerID=40&md5=8e4ef7dd07f61741c88416d4d8e99eaf",2022,-24.65672095,25.9246969402625
790,3699,"Stephens-Shields A.J.",60006297,"University of Pennsylvania","Philadelphia","United States","Disparities in Oral Cancer Stage at Presentation in a High HIV Prevalence Setting In Sub-Saharan Africa","10.1200/GO.21.00439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136089459&doi=10.1200%2fGO.21.00439&partnerID=40&md5=8e4ef7dd07f61741c88416d4d8e99eaf",2022,39.9493382,-75.1896439962691
790,3700,"Grover S.",60006297,"University of Pennsylvania","Philadelphia","United States","Disparities in Oral Cancer Stage at Presentation in a High HIV Prevalence Setting In Sub-Saharan Africa","10.1200/GO.21.00439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136089459&doi=10.1200%2fGO.21.00439&partnerID=40&md5=8e4ef7dd07f61741c88416d4d8e99eaf",2022,39.9493382,-75.1896439962691
790,3701,"Grover S.",60021221,"University of Botswana","Gaborone","Botswana","Disparities in Oral Cancer Stage at Presentation in a High HIV Prevalence Setting In Sub-Saharan Africa","10.1200/GO.21.00439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136089459&doi=10.1200%2fGO.21.00439&partnerID=40&md5=8e4ef7dd07f61741c88416d4d8e99eaf",2022,-24.6576439,25.9398315474219
790,3702,"Gross R.",60006297,"University of Pennsylvania","Philadelphia","United States","Disparities in Oral Cancer Stage at Presentation in a High HIV Prevalence Setting In Sub-Saharan Africa","10.1200/GO.21.00439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136089459&doi=10.1200%2fGO.21.00439&partnerID=40&md5=8e4ef7dd07f61741c88416d4d8e99eaf",2022,39.9493382,-75.1896439962691
790,3703,"Gross R.",60021221,"University of Botswana","Gaborone","Botswana","Disparities in Oral Cancer Stage at Presentation in a High HIV Prevalence Setting In Sub-Saharan Africa","10.1200/GO.21.00439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136089459&doi=10.1200%2fGO.21.00439&partnerID=40&md5=8e4ef7dd07f61741c88416d4d8e99eaf",2022,-24.6576439,25.9398315474219
791,3707,"Kurdi A.",60109544,"Hawler Medical University","Erbil","Iraq","Evaluation of antibiotic prescribing for ambulatory patients seeking primary dental care services in a public hospital in Ghana: A clinical audit study","10.1093/jacamr/dlac079","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135883223&doi=10.1093%2fjacamr%2fdlac079&partnerID=40&md5=0e86bb3d0369befc79236121bb282400",2022,36.198399,44.0205603976029
791,3708,"Kurdi A.",60121882,"Lebanese French University","Erbil","Iraq","Evaluation of antibiotic prescribing for ambulatory patients seeking primary dental care services in a public hospital in Ghana: A clinical audit study","10.1093/jacamr/dlac079","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135883223&doi=10.1093%2fjacamr%2fdlac079&partnerID=40&md5=0e86bb3d0369befc79236121bb282400",2022,36.1730239,43.9616521
791,3709,"Kurdi A.",60024724,"University of Strathclyde","Glasgow","United Kingdom","Evaluation of antibiotic prescribing for ambulatory patients seeking primary dental care services in a public hospital in Ghana: A clinical audit study","10.1093/jacamr/dlac079","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135883223&doi=10.1093%2fjacamr%2fdlac079&partnerID=40&md5=0e86bb3d0369befc79236121bb282400",2022,55.8618812,-4.24195656577808
791,3712,"Jairoun A.A.",106581827,"Dubai Municipality","Dubai","United Arab Emirates","Evaluation of antibiotic prescribing for ambulatory patients seeking primary dental care services in a public hospital in Ghana: A clinical audit study","10.1093/jacamr/dlac079","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135883223&doi=10.1093%2fjacamr%2fdlac079&partnerID=40&md5=0e86bb3d0369befc79236121bb282400",2022,25.2645257,55.3117283349363
791,3713,"Godman B.",60024724,"University of Strathclyde","Glasgow","United Kingdom","Evaluation of antibiotic prescribing for ambulatory patients seeking primary dental care services in a public hospital in Ghana: A clinical audit study","10.1093/jacamr/dlac079","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135883223&doi=10.1093%2fjacamr%2fdlac079&partnerID=40&md5=0e86bb3d0369befc79236121bb282400",2022,55.8618812,-4.24195656577808
791,3715,"Godman B.",60070785,"Ajman University","Ajman","United Arab Emirates","Evaluation of antibiotic prescribing for ambulatory patients seeking primary dental care services in a public hospital in Ghana: A clinical audit study","10.1093/jacamr/dlac079","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135883223&doi=10.1093%2fjacamr%2fdlac079&partnerID=40&md5=0e86bb3d0369befc79236121bb282400",2022,25.41243535,55.5064669471415
792,3718,"Ouattara S.",60273628,"Université Joseph Ki-Zerbo","Ouagadougou","Burkina Faso","How alcohol and/or tobacco use and raised glycemia are associated with oral hygiene practices among Burkinabè adults: Evidence from the first national non-communicable disease risk factors survey","10.1016/j.pmedr.2022.101854","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133221849&doi=10.1016%2fj.pmedr.2022.101854&partnerID=40&md5=c5c6c97978facfed67491ea500914bb6",2022,12.37944055,-1.49905045231403
792,3719,"Konsem T.",60273628,"Université Joseph Ki-Zerbo","Ouagadougou","Burkina Faso","How alcohol and/or tobacco use and raised glycemia are associated with oral hygiene practices among Burkinabè adults: Evidence from the first national non-communicable disease risk factors survey","10.1016/j.pmedr.2022.101854","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133221849&doi=10.1016%2fj.pmedr.2022.101854&partnerID=40&md5=c5c6c97978facfed67491ea500914bb6",2022,12.37944055,-1.49905045231403
793,3723,"Akpasa I.O.",60026284,"Lagos State University Teaching Hospital","Lagos","Nigeria","Impact of severity of malocclusion and self-perceived smile and dental aesthetics on self-esteem among adolescents","10.1016/j.ejwf.2022.05.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131527824&doi=10.1016%2fj.ejwf.2022.05.001&partnerID=40&md5=3996dc7e192f2a7b0055603f8c27bda3",2022,6.5896612,3.34219759420264
793,3724,"Yemitan T.A.",60026284,"Lagos State University Teaching Hospital","Lagos","Nigeria","Impact of severity of malocclusion and self-perceived smile and dental aesthetics on self-esteem among adolescents","10.1016/j.ejwf.2022.05.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131527824&doi=10.1016%2fj.ejwf.2022.05.001&partnerID=40&md5=3996dc7e192f2a7b0055603f8c27bda3",2022,6.5896612,3.34219759420264
793,3725,"Ogunbanjo B.O.",60026284,"Lagos State University Teaching Hospital","Lagos","Nigeria","Impact of severity of malocclusion and self-perceived smile and dental aesthetics on self-esteem among adolescents","10.1016/j.ejwf.2022.05.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131527824&doi=10.1016%2fj.ejwf.2022.05.001&partnerID=40&md5=3996dc7e192f2a7b0055603f8c27bda3",2022,6.5896612,3.34219759420264
793,3726,"Oyapero A.",60026284,"Lagos State University Teaching Hospital","Lagos","Nigeria","Impact of severity of malocclusion and self-perceived smile and dental aesthetics on self-esteem among adolescents","10.1016/j.ejwf.2022.05.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131527824&doi=10.1016%2fj.ejwf.2022.05.001&partnerID=40&md5=3996dc7e192f2a7b0055603f8c27bda3",2022,6.5896612,3.34219759420264
794,3727,"de Berker H.T.",60002622,"Wythenshawe Hospital","Manchester","United Kingdom","Long-term outcomes of mandibular reconstruction using non-vascularised rib grafts following large ameloblastoma resection in Ethiopia","10.1111/ors.12699","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121152996&doi=10.1111%2fors.12699&partnerID=40&md5=6a74696011ba39bf934924281fa7a209",2022,53.38858395,-2.29273303277273
794,3728,"Honeyman C.",60031792,"Ninewells Hospital","Dundee","United Kingdom","Long-term outcomes of mandibular reconstruction using non-vascularised rib grafts following large ameloblastoma resection in Ethiopia","10.1111/ors.12699","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121152996&doi=10.1111%2fors.12699&partnerID=40&md5=6a74696011ba39bf934924281fa7a209",2022,56.46359655,-3.03800316132186
794,3729,"Patel V.",60005518,"Guy's and St Thomas' NHS Foundation Trust","London","United Kingdom","Long-term outcomes of mandibular reconstruction using non-vascularised rib grafts following large ameloblastoma resection in Ethiopia","10.1111/ors.12699","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121152996&doi=10.1111%2fors.12699&partnerID=40&md5=6a74696011ba39bf934924281fa7a209",2022,51.50204505,-0.116346087878783
795,3733,"Dieng S.N.",60071540,"Universite Cheikh Anta Diop","Dakar","Senegal","Characteristics of oral health literacy in Senegal: A cross-sec-tional study among women in the Department of Pikine","10.4081/jphia.2022.2114","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134833507&doi=10.4081%2fjphia.2022.2114&partnerID=40&md5=a26147a4330d5e0cb1f4b6c3c86cd349",2022,14.68724935,-17.464446447273
795,3734,"Kanouté A.",60071540,"Universite Cheikh Anta Diop","Dakar","Senegal","Characteristics of oral health literacy in Senegal: A cross-sec-tional study among women in the Department of Pikine","10.4081/jphia.2022.2114","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134833507&doi=10.4081%2fjphia.2022.2114&partnerID=40&md5=a26147a4330d5e0cb1f4b6c3c86cd349",2022,14.68724935,-17.464446447273
795,3736,"Diouf M.",60071540,"Universite Cheikh Anta Diop","Dakar","Senegal","Characteristics of oral health literacy in Senegal: A cross-sec-tional study among women in the Department of Pikine","10.4081/jphia.2022.2114","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134833507&doi=10.4081%2fjphia.2022.2114&partnerID=40&md5=a26147a4330d5e0cb1f4b6c3c86cd349",2022,14.68724935,-17.464446447273
795,3737,"Azogui-Levy S.",60123796,"Université Paris Cité","Paris","France","Characteristics of oral health literacy in Senegal: A cross-sec-tional study among women in the Department of Pikine","10.4081/jphia.2022.2114","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134833507&doi=10.4081%2fjphia.2022.2114&partnerID=40&md5=a26147a4330d5e0cb1f4b6c3c86cd349",2022,48.8553937,2.33164367657601
796,3739,"Ogunbodede E.O.",60011031,"Obafemi Awolowo University","Ife","Nigeria","Strengthening the oral health system in Nigeria: A health systems building block approach","10.4103/npmj.npmj_127_22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135371464&doi=10.4103%2fnpmj.npmj_127_22&partnerID=40&md5=17b87b3175a1d26daee751660b433a86",2022,7.5204371,4.52330036788097
